RA,ANO,NOME,FASE,TURMA,GENERO,IDADE,ANO_INGRESSO,INSTITUICAO_ENSINO,ESCOLA,STATUS_ATIVO,PEDRA,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,FASE_IDEAL,DEFASAGEM,PONTO_VIRADA,INDICADO_BOLSA,NOTA_MAT,NOTA_PORT,NOTA_ING,CG,CF,CT,QTDE_AVAL,REC_PSICO,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,FASE_IDEAL_NUM,FASE_NUM,IAA_FLAG_ZERO,IEG_FLAG_ZERO,IPS_FLAG_ZERO,IDA_FLAG_ZERO,IPV_FLAG_ZERO,IAN_FLAG_ZERO,INDE_OUTLIER,IAN_OUTLIER,IDA_OUTLIER,IEG_OUTLIER,IAA_OUTLIER,IPS_OUTLIER,IPP_OUTLIER,IPV_OUTLIER
RA-55,2022,Aluno-55,5,B,Feminino,16.0,2017,Escola Pública,,,Ágata,6.576,5.0,7.5,7.6,7.1,5.6,,6.5,Fase 6 (2º EM),-1,False,False,6.7,7.8,7.9,634.0,38.0,12.0,3.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-56,2022,Aluno-56,5,B,Feminino,15.0,2019,Rede Decisão,,,Topázio,8.404,10.0,7.0,10.0,10.0,7.5,,8.25,Fase 5 (1º EM),0,False,False,4.5,6.5,10.0,46.0,7.0,1.0,3.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-57,2022,Aluno-57,5,B,Masculino,16.0,2017,Rede Decisão,,,Ametista,7.305,5.0,8.4,8.1,7.1,5.6,,7.875,Fase 6 (2º EM),-1,False,False,9.0,7.0,9.3,388.0,25.0,10.0,3.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-58,2022,Aluno-58,5,B,Masculino,15.0,2017,Rede Decisão,,,Topázio,8.136,10.0,7.2,9.2,9.6,6.3,,8.125,Fase 5 (1º EM),0,False,False,4.5,8.0,9.0,103.0,9.0,3.0,3.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-59,2022,Aluno-59,5,B,Masculino,17.0,2022,Escola Pública,,,Ametista,7.642,5.0,7.2,9.3,9.2,7.5,,7.917,Fase 7 (3º EM),-2,False,False,7.0,5.7,8.8,257.0,15.0,7.0,3.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-60,2022,Aluno-60,5,B,Feminino,18.0,2021,Escola Pública,,,Quartzo,5.537,2.5,4.9,6.0,6.7,7.5,,6.167,Fase 8 (Universitários),-3,False,False,5.0,6.2,3.5,787.0,53.0,16.0,3.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-61,2022,Aluno-61,5,B,Masculino,15.0,2021,Escola Pública,,,Ametista,7.533,10.0,5.8,7.4,9.2,7.5,,7.875,Fase 5 (1º EM),0,False,True,1.7,6.3,9.3,298.0,20.0,8.0,3.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-62,2022,Aluno-62,5,B,Masculino,17.0,2022,Escola Pública,,,Ametista,7.891,5.0,9.3,9.4,8.8,7.5,,7.25,Fase 7 (3º EM),-2,False,True,8.5,10.0,,173.0,11.0,4.0,3.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-63,2022,Aluno-63,5,B,Masculino,16.0,2018,Rede Decisão,,,Topázio,8.282,5.0,8.7,9.1,8.3,8.8,,9.417,Fase 6 (2º EM),-1,True,False,8.2,8.2,9.7,64.0,8.0,2.0,3.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-64,2022,Aluno-64,5,B,Masculino,16.0,2019,Escola Pública,,,Ametista,7.368,5.0,7.5,8.1,7.1,8.1,,8.25,Fase 6 (2º EM),-1,False,True,4.8,8.2,9.4,372.0,23.0,9.0,3.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-65,2022,Aluno-65,5,B,Feminino,17.0,2022,Escola Pública,,,Ametista,7.712,5.0,9.3,7.7,8.3,7.5,,7.875,Fase 7 (3º EM),-2,False,True,9.0,9.5,9.5,232.0,13.0,6.0,3.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-66,2022,Aluno-66,5,B,Feminino,17.0,2022,Escola Pública,,,Quartzo,5.665,5.0,4.5,5.6,7.5,7.5,,5.917,Fase 7 (3º EM),-2,False,False,3.0,6.0,,768.0,50.0,15.0,3.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-67,2022,Aluno-67,5,C,Feminino,16.0,2019,Escola Pública,,,Quartzo,5.195,5.0,3.6,3.0,5.8,7.5,,6.889,Fase 6 (2º EM),-1,False,False,3.0,4.2,3.5,812.0,56.0,6.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RA-68,2022,Aluno-68,5,C,Masculino,16.0,2019,Escola Pública,,,Ágata,6.438,5.0,4.0,6.0,8.3,7.5,,7.944,Fase 6 (2º EM),-1,False,True,4.7,4.8,2.7,653.0,40.0,2.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-69,2022,Aluno-69,5,C,Masculino,16.0,2018,Escola Pública,,,Quartzo,5.718,5.0,2.5,6.1,8.3,7.5,,6.167,Fase 6 (2º EM),-1,False,False,4.7,2.6,0.3,756.0,47.0,3.0,4.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-70,2022,Aluno-70,5,C,Feminino,16.0,2017,Escola Pública,,,Quartzo,5.712,5.0,2.9,6.6,8.8,5.0,,6.111,Fase 6 (2º EM),-1,False,False,5.7,2.9,0.2,757.0,48.0,4.0,4.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-71,2022,Aluno-71,5,C,Feminino,17.0,2019,Escola Pública,,,Quartzo,4.332,5.0,1.2,2.0,7.9,7.5,,5.833,Fase 7 (3º EM),-2,False,False,1.3,2.2,0.0,846.0,58.0,8.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False
RA-72,2022,Aluno-72,5,C,Feminino,17.0,2022,Escola Pública,,,Ametista,7.64,5.0,7.8,7.5,8.3,7.5,,8.667,Fase 7 (3º EM),-2,True,True,7.5,7.8,8.0,259.0,16.0,1.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-73,2022,Aluno-73,5,C,Feminino,17.0,2022,Escola Pública,,,Quartzo,5.271,5.0,3.3,3.0,7.1,7.5,,7.278,Fase 7 (3º EM),-2,False,True,4.5,3.0,2.3,804.0,55.0,5.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RA-74,2022,Aluno-74,5,C,Masculino,16.0,2022,Escola Pública,,,Quartzo,4.989,5.0,2.0,3.3,9.6,7.5,,5.833,Fase 6 (2º EM),-1,False,False,6.0,0.0,0.0,820.0,57.0,7.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RA-75,2022,Aluno-75,5,F,Feminino,16.0,2022,Escola Pública,,,Quartzo,3.915,5.0,0.0,3.8,5.4,6.3,,4.625,Fase 6 (2º EM),-1,False,False,0.0,0.0,,855.0,59.0,4.0,4.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,True,False,False,True,False,True,True,True,False,False,True
RA-76,2022,Aluno-76,5,F,Feminino,15.0,2017,Rede Decisão,,,Topázio,9.105,10.0,8.7,9.1,10.0,8.1,,9.292,Fase 5 (1º EM),0,True,False,9.3,8.3,8.4,3.0,3.0,1.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-77,2022,Aluno-77,5,F,Masculino,16.0,2019,Escola Pública,,,Quartzo,3.846,5.0,0.7,2.7,7.1,5.0,,4.625,Fase 6 (2º EM),-1,False,False,0.3,1.8,0.0,857.0,60.0,5.0,4.0,Não indicado,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True
RA-78,2022,Aluno-78,5,F,Masculino,17.0,2018,Rede Decisão,,,Ametista,7.04,5.0,7.2,6.6,8.3,5.6,,8.0,Fase 7 (3º EM),-2,False,False,8.7,5.7,7.3,475.0,29.0,2.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-79,2022,Aluno-79,5,F,Feminino,16.0,2018,Rede Decisão,,,Ágata,6.847,5.0,8.9,6.3,5.4,5.6,,7.292,Fase 6 (2º EM),-1,False,False,9.5,7.7,9.5,541.0,31.0,3.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-80,2022,Aluno-80,5,K,Feminino,16.0,2017,Rede Decisão,,,Ametista,7.29,5.0,7.1,8.3,9.2,5.0,,7.625,Fase 6 (2º EM),-1,False,False,6.5,7.7,7.3,397.0,26.0,6.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-81,2022,Aluno-81,5,K,Feminino,14.0,2017,Rede Decisão,,,Ametista,7.675,10.0,6.0,9.2,9.2,5.0,,7.458,Fase 4 (9º ano),1,False,False,5.5,5.2,7.3,247.0,14.0,2.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-82,2022,Aluno-82,5,K,Feminino,17.0,2022,Escola Pública,,,Ágata,6.596,5.0,5.5,6.8,8.8,7.5,,6.417,Fase 7 (3º EM),-2,False,True,6.0,5.0,,628.0,37.0,9.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-83,2022,Aluno-83,5,K,Feminino,17.0,2022,Escola Pública,,,Ágata,6.671,5.0,6.8,6.8,7.9,7.5,,5.958,Fase 7 (3º EM),-2,False,True,6.0,7.5,,598.0,35.0,8.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-84,2022,Aluno-84,5,K,Feminino,17.0,2018,Rede Decisão,,,Ágata,6.682,5.0,5.8,8.8,7.1,5.0,,6.75,Fase 7 (3º EM),-2,False,False,5.7,6.5,5.2,596.0,34.0,7.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-85,2022,Aluno-85,5,K,Masculino,15.0,2022,Escola Pública,,,Ágata,6.243,10.0,4.3,7.3,6.7,5.0,,5.833,Fase 5 (1º EM),0,False,False,5.0,3.5,,697.0,43.0,10.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-86,2022,Aluno-86,5,K,Masculino,16.0,2016,Rede Decisão,,,Ametista,7.566,5.0,6.7,9.6,7.5,5.6,,8.458,Fase 6 (2º EM),-1,True,False,6.2,7.2,6.9,286.0,18.0,3.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-87,2022,Aluno-87,5,K,Masculino,15.0,2021,Rede Decisão,,,Topázio,8.712,10.0,8.8,9.6,8.3,7.5,,8.5,Fase 5 (1º EM),0,True,False,8.3,8.0,10.0,15.0,6.0,1.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-88,2022,Aluno-88,5,K,Masculino,17.0,2021,Escola Pública,,,Ametista,7.498,5.0,6.5,9.2,7.1,5.6,,9.208,Fase 7 (3º EM),-2,True,True,6.8,6.2,6.4,312.0,21.0,4.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-89,2022,Aluno-89,5,K,Masculino,16.0,2021,Escola Pública,,,Ametista,7.323,5.0,5.9,7.8,9.6,7.5,,8.0,Fase 6 (2º EM),-1,False,True,7.5,5.7,4.7,383.0,24.0,5.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-90,2022,Aluno-90,5,L,Feminino,13.0,2019,Rede Decisão,,,Topázio,9.442,10.0,8.5,9.7,10.0,9.4,,9.75,Fase 3 (7º e 8º ano),2,True,False,7.7,8.0,9.8,1.0,1.0,1.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
RA-91,2022,Aluno-91,5,L,Feminino,16.0,2016,Rede Decisão,,,Ágata,6.645,5.0,6.6,5.7,9.2,5.6,,7.125,Fase 6 (2º EM),-1,False,False,5.5,5.7,8.5,608.0,36.0,8.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-92,2022,Aluno-92,5,L,Feminino,16.0,2016,Rede Decisão,,,Ágata,6.957,5.0,7.4,7.1,9.2,5.0,,6.667,Fase 6 (2º EM),-1,False,False,7.8,5.5,8.8,501.0,30.0,7.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-93,2022,Aluno-93,5,L,Feminino,15.0,2016,Rede Decisão,,,Topázio,8.941,10.0,8.5,9.7,8.3,8.1,,9.083,Fase 5 (1º EM),0,True,False,8.8,8.3,8.4,6.0,4.0,3.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-94,2022,Aluno-94,5,L,Feminino,15.0,2018,Rede Decisão,,,Topázio,8.921,10.0,7.7,9.6,8.3,8.1,,9.583,Fase 5 (1º EM),0,True,False,7.0,6.7,9.5,7.0,5.0,4.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-95,2022,Aluno-95,5,L,Feminino,17.0,2022,Escola Pública,,,Ágata,6.308,5.0,4.8,6.6,8.3,7.5,,6.292,Fase 7 (3º EM),-2,False,False,6.0,8.0,0.5,685.0,41.0,9.0,4.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-96,2022,Aluno-96,5,L,Masculino,16.0,2021,Escola Pública,,,Ametista,7.54,5.0,6.7,7.8,9.2,6.9,,8.5,Fase 6 (2º EM),-1,True,True,5.7,6.5,8.0,295.0,19.0,5.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-97,2022,Aluno-97,5,L,Feminino,15.0,2017,Rede Decisão,,,Ametista,7.468,10.0,6.9,8.8,7.5,5.0,,6.292,Fase 5 (1º EM),0,False,False,5.3,6.7,8.8,328.0,22.0,6.0,4.0,Não indicado,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-98,2022,Aluno-98,5,L,Feminino,15.0,2017,Rede Decisão,,,Topázio,9.354,10.0,8.5,10.0,8.8,9.4,,9.667,Fase 5 (1º EM),0,True,False,8.4,8.2,8.9,2.0,2.0,2.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-99,2022,Aluno-99,5,L,Masculino,16.0,2019,Escola Pública,,,Ágata,6.158,5.0,5.0,6.3,8.8,7.5,,5.833,Fase 6 (2º EM),-1,False,False,5.7,3.4,5.8,701.0,44.0,10.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-100,2022,Aluno-100,4,A,Feminino,13.0,2019,Rede Decisão,,,Ametista,7.618,10.0,7.6,7.8,8.8,5.0,,7.25,Fase 3 (7º e 8º ano),1,False,False,7.0,7.8,8.1,268.0,22.0,7.0,4.0,Não indicado,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-101,2022,Aluno-101,4,A,Feminino,15.0,2021,Escola Pública,,,Ametista,7.305,5.0,7.6,8.3,7.9,7.5,,6.833,Fase 5 (1º EM),-1,False,True,7.2,6.5,9.2,387.0,31.0,8.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-102,2022,Aluno-102,4,A,Masculino,14.0,2019,Escola Pública,,,Ágata,6.922,10.0,5.7,7.7,6.7,6.9,,6.0,Fase 4 (9º ano),0,False,False,4.7,6.8,5.5,519.0,43.0,9.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
